silhouette,calinski,davies_bouldin,ARI,method,error
0.11247335374355316,82.24703690624317,2.4398553033783728,0.021121415040174153,KMeans,
0.11884389072656631,56.729338478651584,2.9904054816253463,0.015497123710831487,Agglomerative,
,,,0.0,DBSCAN,Less than 2 clusters found
